4.0185 1.0
4.0195 1.0
4.0205 1.0
4.0215 1.0
4.0225 1.0
4.0235 1.0
4.0245 1.0
4.0255 1.0
4.0265 1.0
4.0275 1.0
4.0285 1.0
4.0295 1.0
4.0305 1.0
4.0315 1.0
4.0325 1.0
4.0335 1.0
4.0345 1.0
4.0355 1.0
4.0365 1.0
4.0375 1.0
4.0385 1.0
4.0395 1.0
4.0405 1.0
4.0415 1.0
4.0425 1.0
4.0435 1.0
4.0445 1.0
4.0455 1.0
4.0465 1.0
4.0475 1.0
4.0485 1.0
4.0495 1.0
4.0505 1.0
4.0515 1.0
4.0525 1.0
4.0535 1.0
4.0545 1.0
4.0555 1.0
4.0565 1.0
4.0575 1.0
4.0585 1.0
4.0595 1.0
4.0605 1.0
4.0615 1.0
4.0625 1.0
4.0635 1.0
4.0645 1.0
4.0655 1.0
4.0665 1.0
4.0675 1.0
4.0685 1.0
4.0695 1.0
4.0705 1.0
4.0715 1.0
4.0725 1.0
4.0735 1.0
4.0745 1.0
4.0755 1.0
4.0765 1.0
4.0775 1.0
4.0785 1.0
4.0795 1.0
4.0805 1.0
4.0815 1.0
4.0825 1.0
4.0835 1.0
4.0845 1.0
4.0855 1.0
4.0865 1.0
4.0875 1.0
4.0885 1.0
4.0895 1.0
4.0905 1.0
4.0915 1.0
4.0925 1.0
4.0935 1.0
4.0945 1.0
4.0955 1.0
4.0965 1.0
4.0975 1.0
4.0985 1.0
4.0995 1.0
4.1005 1.0
4.1015 1.0
4.1025 1.0
4.1035 1.0
4.1045 1.0
4.1055 1.0
4.1065 1.0
4.1075 1.0
4.1085 1.0
4.1095 1.0
4.1105 1.0
4.1115 1.0
4.1125 1.0
4.1135 1.0
4.1145 1.0
4.1155 1.0
4.1165 1.0
4.1175 1.0
4.1185 1.0
4.1195 1.0
4.1205 1.0
4.1215 1.0
4.1225 1.0
4.1235 1.0
4.1245 1.0
4.1255 1.0
4.1265 1.0
4.1275 1.0
4.1285 1.0
4.1295 1.0
4.1305 1.0
4.1315 1.0
4.1325 1.0
4.1335 1.0
4.1345 1.0
4.1355 1.0
4.1365 1.0
4.1375 1.0
4.1385 1.0
4.1395 1.0
4.1405 1.0
4.1415 1.0
4.1425 1.0
4.1435 1.0
4.1445 1.0
4.1455 1.0
4.1465 1.0
4.1475 1.0
4.1485 1.0
4.1495 1.0
4.1505 1.0
4.1515 1.0
4.1525 1.0
4.1535 1.0
4.1545 1.0
4.1555 1.0
4.1565 1.0
4.1575 1.0
4.1585 1.0
4.1595 1.0
4.1605 1.0
4.1615 1.0
4.1625 1.0
4.1635 1.0
4.1645 1.0
4.1655 1.0
4.1665 1.0
4.1675 1.0
4.1685 1.0
4.1695 1.0
4.1705 1.0
4.1715 1.0
4.1725 1.0
4.1735 1.0
4.1745 1.0
4.1755 1.0
4.1765 1.0
4.1775 1.0
4.1785 1.0
4.1795 1.0
4.1805 1.0
4.1815 1.0
4.1825 1.0
4.1835 1.0
4.1845 1.0
4.1855 1.0
4.1865 1.0
4.1875 1.0
4.1885 1.0
4.1895 1.0
4.1905 1.0
4.1915 1.0
4.1925 1.0
4.1935 1.0
4.1945 1.0
4.1955 1.0
4.1965 1.0
4.1975 1.0
4.1985 1.0
4.1995 1.0
4.2005 1.0
4.2015 1.0
4.2025 1.0
4.2035 1.0
4.2045 1.0
4.2055 1.0
4.2065 1.0
4.2075 1.0
4.2085 1.0
4.2095 1.0
4.2105 1.0
4.2115 1.0
4.2125 1.0
4.2135 1.0
4.2145 1.0
4.2155 1.0
4.2165 1.0
4.2175 1.0
4.2185 1.0
4.2195 1.0
4.2205 1.0
4.2215 1.0
4.2225 1.0
4.2235 1.0
4.2245 1.0
4.2255 1.0
4.2265 1.0
4.2275 1.0
4.2285 1.0
4.2295 1.0
